id,label,timeset,type,image,lfr,listed,friends,shape,file,followers,user_id,ffr,statuses,indegree,outdegree,degree
1892,CANTIGAS_SK,,followers,/home/usnish/twitter_ypcdn/img/1856117576.jpg,0.1676,3,165,triangle-up,ncdaction.dat,179,1856117576,1.0848,610,1,2,3
387,cbm_ireland,,followers,/home/usnish/twitter_ypcdn/img/425104169.jpg,0.4122,27,720,triangle-down,ncdaction.dat,655,425104169,0.9097,870,9,12,21
3812,__LauraMarie___,,followers,/home/usnish/twitter_ypcdn/img/3514261877.jpg,0.1316,1,341,triangle-down,ncdaction.dat,76,3514261877,0.2229,165,7,8,15
380,sudhvir,,followers,/home/usnish/twitter_ypcdn/img/397144289.jpg,0.348,151,944,triangle-up,ncdaction.dat,4339,397144289,4.5964,9119,220,69,289
722,svandevijvere,,followers,/home/usnish/twitter_ypcdn/img/751528363.jpg,0.4995,52,560,triangle-up,ncdaction.dat,1041,751528363,1.8589,2897,153,104,257
1469,hediehmm,,followers,/home/usnish/twitter_ypcdn/img/445963376.jpg,0.316,14,497,triangle-down,ncdaction.dat,443,445963376,0.8913,1283,72,94,166
3773,dedalus1978,,followers,/home/usnish/twitter_ypcdn/img/253343308.jpg,0.1183,2,1222,triangle-down,ncdaction.dat,169,253343308,0.1383,156,1,8,9
87,JATetro,,followers,/home/usnish/twitter_ypcdn/img/29270273.jpg,0.3781,484,4702,triangle-up,ncdaction.dat,12800,29270273,2.7222,66308,77,52,129
2879,justinojeih,,followers,/home/usnish/twitter_ypcdn/img/4481507729.jpg,0.011,1,2501,triangle-down,ncdaction.dat,913,4481507729,0.3651,1379,1,10,11
850,healthywalks,,followers,/home/usnish/twitter_ypcdn/img/18075153.jpg,0.1841,364,6539,triangle-up,ncdaction.dat,19770,18075153,3.0234,7854,73,47,120
3783,DietUtopia,,followers,/home/usnish/twitter_ypcdn/img/825363126069653505.jpg,0.0741,2,945,triangle-down,ncdaction.dat,270,825363126069653505,0.2857,59,16,104,120
2918,nickyhawley,,followers,/home/usnish/twitter_ypcdn/img/215698530.jpg,0.6977,9,204,triangle-down,ncdaction.dat,129,215698530,0.6324,481,10,20,30
3813,ArturDireito,,followers,/home/usnish/twitter_ypcdn/img/832175649674637312.jpg,0.2308,3,648,triangle-down,ncdaction.dat,130,832175649674637312,0.2006,77,6,27,33
791,trisataro,,followers,/home/usnish/twitter_ypcdn/img/1096182614.jpg,0.5102,20,1071,triangle-down,ncdaction.dat,392,1096182614,0.366,951,53,98,151
1113,bookwoman67,,followers,/home/usnish/twitter_ypcdn/img/44315541.jpg,0.5194,67,2080,triangle-down,ncdaction.dat,1290,44315541,0.6202,3073,2,9,11
4246,neemalugangira,,followers,/home/usnish/twitter_ypcdn/img/4140714021.jpg,0.0,0,402,triangle-up,ncdaction.dat,2180,4140714021,5.4229,4059,2,10,12
1987,SimoneMohrs,,followers,/home/usnish/twitter_ypcdn/img/2386643466.jpg,0.3497,15,790,triangle-down,ncdaction.dat,429,2386643466,0.543,393,62,113,175
1225,1967KOKO,,followers,/home/usnish/twitter_ypcdn/img/219953603.jpg,0.14,7,4912,triangle-down,ncdaction.dat,500,219953603,0.1018,1727,1,21,22
351,SandroDemaio,,followers,/home/usnish/twitter_ypcdn/img/525893577.jpg,0.3341,479,1492,triangle-up,ncdaction.dat,14336,525893577,9.6086,10583,1803,410,2213
3946,MillbournAlison,,followers,/home/usnish/twitter_ypcdn/img/814919636345094144.jpg,0.095,9,2807,triangle-down,ncdaction.dat,947,814919636345094144,0.3374,694,4,25,29
785,AfterHoursProj,,followers,/home/usnish/twitter_ypcdn/img/1341660654.png,0.0,0,769,triangle-down,ncdaction.dat,166,1341660654,0.2159,72,13,52,65
3297,nutritionwin,,followers,/home/usnish/twitter_ypcdn/img/734721025955401729.jpg,0.1558,6,353,triangle-up,ncdaction.dat,385,734721025955401729,1.0907,247,31,35,66
4241,NyutheBrian,,followers,/home/usnish/twitter_ypcdn/img/886130079142748161.png,0.0,0,101,triangle-down,ncdaction.dat,2,886130079142748161,0.0198,0,1,2,3
1317,DanieleDionisio,,followers,/home/usnish/twitter_ypcdn/img/311886922.jpg,0.3248,14,2285,triangle-down,ncdaction.dat,431,311886922,0.1886,2341,60,194,254
2692,Cassnir,,followers,/home/usnish/twitter_ypcdn/img/1559754384.png,0.1923,1,269,triangle-down,ncdaction.dat,52,1559754384,0.1933,97,6,22,28
3887,InSTEDD,,followers,/home/usnish/twitter_ypcdn/img/29333305.jpg,0.8819,345,3495,triangle-up,ncdaction.dat,3912,29333305,1.1193,3871,70,90,160
2082,adriannakmurphy,,followers,/home/usnish/twitter_ypcdn/img/939990997.png,0.3226,1,19,triangle-up,ncdaction.dat,31,939990997,1.6316,1,2,2,4
1797,100campaign,,followers,/home/usnish/twitter_ypcdn/img/805446356.png,0.16,18,855,triangle-up,ncdaction.dat,1125,805446356,1.3158,1336,113,106,219
2953,janavideira,,followers,/home/usnish/twitter_ypcdn/img/2723929494.jpg,0.1375,4,1644,triangle-down,ncdaction.dat,291,2723929494,0.177,27,6,50,56
2712,kimjeanna,,followers,/home/usnish/twitter_ypcdn/img/296579508.jpg,0.9735,11,1014,triangle-down,ncdaction.dat,113,296579508,0.1114,907,2,47,49
3028,StoCANcer,,followers,/home/usnish/twitter_ypcdn/img/703430449498984449.jpg,0.1958,15,3891,triangle-down,ncdaction.dat,766,703430449498984449,0.1969,106,11,62,73
1560,NestleEU,,followers,/home/usnish/twitter_ypcdn/img/2217908346.jpg,0.3421,114,1410,triangle-up,ncdaction.dat,3332,2217908346,2.3631,4794,25,33,58
1938,smrafique4,,followers,/home/usnish/twitter_ypcdn/img/1614159980.png,0.0,0,13,triangle-down,ncdaction.dat,13,1614159980,1.0,2,0,2,2
3455,MediaplanetUK,,followers,/home/usnish/twitter_ypcdn/img/589931487.jpg,0.4561,133,2997,triangle-down,ncdaction.dat,2916,589931487,0.973,3694,19,27,46
2966,TL_Hill,,followers,/home/usnish/twitter_ypcdn/img/392423712.jpg,0.8444,19,705,triangle-down,ncdaction.dat,225,392423712,0.3191,546,3,18,21
3400,hope4cancerkid,,followers,/home/usnish/twitter_ypcdn/img/2449796966.png,0.1357,3,240,triangle-down,ncdaction.dat,221,2449796966,0.9208,257,29,25,54
1287,esboyles,,followers,/home/usnish/twitter_ypcdn/img/262466050.jpg,0.5915,85,1544,triangle-down,ncdaction.dat,1437,262466050,0.9307,1083,16,37,53
2554,32d48155c01146e,,followers,/home/usnish/twitter_ypcdn/img/3116412601.jpg,0.5405,4,164,triangle-down,ncdaction.dat,74,3116412601,0.4512,93,0,12,12
1655,IKubuabola,,followers,/home/usnish/twitter_ypcdn/img/2470135376.jpg,0.9278,9,147,triangle-down,ncdaction.dat,97,2470135376,0.6599,413,16,38,54
3864,knewman2000,,followers,/home/usnish/twitter_ypcdn/img/25278201.jpg,0.2643,50,4999,triangle-down,ncdaction.dat,1892,25278201,0.3785,1691,16,40,56
3833,WCTOH2018,,followers,/home/usnish/twitter_ypcdn/img/2706843596.jpg,0.2431,21,1064,triangle-down,ncdaction.dat,864,2706843596,0.812,942,110,125,235
2614,actuaporlasalud,,followers,/home/usnish/twitter_ypcdn/img/868170066.jpg,0.2095,147,1592,triangle-up,ncdaction.dat,7018,868170066,4.4083,20640,66,47,113
2525,elejohson,,followers,/home/usnish/twitter_ypcdn/img/3179336107.jpg,0.2857,1,164,triangle-down,ncdaction.dat,35,3179336107,0.2134,116,0,2,2
3721,Theatfi,,followers,/home/usnish/twitter_ypcdn/img/2510714202.jpg,0.2931,26,1778,triangle-down,ncdaction.dat,887,2510714202,0.4989,2506,93,174,267
847,GillespieDuncan,,followers,/home/usnish/twitter_ypcdn/img/607640034.jpg,0.5227,23,1167,triangle-down,ncdaction.dat,440,607640034,0.377,749,15,77,92
4059,mmohamedsidi,,followers,/home/usnish/twitter_ypcdn/img/821945000.jpg,0.0,0,312,triangle-down,ncdaction.dat,75,821945000,0.2404,101,6,32,38
76,HlthCheckWales,,followers,/home/usnish/twitter_ypcdn/img/269753608.jpg,0.2174,7,321,triangle-up,ncdaction.dat,322,269753608,1.0031,81,5,11,16
3699,Jennlaurin,,followers,/home/usnish/twitter_ypcdn/img/634076244.jpg,0.2941,1,103,triangle-down,ncdaction.dat,34,634076244,0.3301,22,0,2,2
2785,JustinDMendoza,,followers,/home/usnish/twitter_ypcdn/img/189443739.jpg,0.3122,37,1885,triangle-down,ncdaction.dat,1185,189443739,0.6286,4743,136,162,298
2083,ChelBec,,followers,/home/usnish/twitter_ypcdn/img/166291441.jpg,0.4762,2,161,triangle-down,ncdaction.dat,42,166291441,0.2609,52,5,17,22
3303,pixell8r,,followers,/home/usnish/twitter_ypcdn/img/104465988.jpg,0.2567,25,1541,triangle-down,ncdaction.dat,974,104465988,0.6321,7807,1,6,7
488,Globalizationnw,,followers,/home/usnish/twitter_ypcdn/img/596374344.jpg,0.2154,93,4692,triangle-down,ncdaction.dat,4317,596374344,0.9201,23880,20,21,41
2152,HHRC_BUSPH,,followers,/home/usnish/twitter_ypcdn/img/3002489371.jpg,0.2985,2,500,triangle-down,ncdaction.dat,67,3002489371,0.134,33,0,17,17
3113,olurogba,,followers,/home/usnish/twitter_ypcdn/img/122650830.jpg,0.4922,19,336,triangle-up,ncdaction.dat,386,122650830,1.1488,7147,3,8,11
45,PeterASinger,,followers,/home/usnish/twitter_ypcdn/img/248568868.jpg,0.4508,661,6257,triangle-up,ncdaction.dat,14663,248568868,2.3435,45411,737,256,993
3994,Adrianitadlapaz,,followers,/home/usnish/twitter_ypcdn/img/151087711.jpg,0.089,6,1496,triangle-down,ncdaction.dat,674,151087711,0.4505,4102,14,41,55
1218,JeremiahMwangi,,followers,/home/usnish/twitter_ypcdn/img/19621640.png,0.3906,10,511,triangle-down,ncdaction.dat,256,19621640,0.501,373,78,99,177
3879,GAberavon,,followers,/home/usnish/twitter_ypcdn/img/2881651845.jpg,0.1887,1,899,triangle-down,ncdaction.dat,53,2881651845,0.059,404,0,13,13
1204,actiononsugar,,followers,/home/usnish/twitter_ypcdn/img/1647456630.jpg,0.2028,200,591,triangle-up,ncdaction.dat,9861,1647456630,16.6853,4339,224,49,273
730,OliviasTwist,,followers,/home/usnish/twitter_ypcdn/img/402380564.jpg,0.1744,6,420,triangle-down,ncdaction.dat,344,402380564,0.819,566,2,5,7
3802,SingizaGilbe,,followers,/home/usnish/twitter_ypcdn/img/831178491416698881.png,0.0,0,171,triangle-down,ncdaction.dat,10,831178491416698881,0.0585,0,1,27,28
3330,alyframpton,,followers,/home/usnish/twitter_ypcdn/img/69109112.jpg,0.3254,34,1852,triangle-down,ncdaction.dat,1045,69109112,0.5643,4496,8,31,39
2946,MULTILEARNING_G,,followers,/home/usnish/twitter_ypcdn/img/1289649565.jpg,0.4144,15,1234,triangle-down,ncdaction.dat,362,1289649565,0.2934,666,7,32,39
2061,PacificMANA1,,followers,/home/usnish/twitter_ypcdn/img/2880194496.png,0.1515,1,97,triangle-down,ncdaction.dat,66,2880194496,0.6804,130,20,31,51
1161,dunmatheka,,followers,/home/usnish/twitter_ypcdn/img/1951270248.png,0.0,0,54,triangle-down,ncdaction.dat,18,1951270248,0.3333,7,2,11,13
1217,TaylorMarie_MPH,,followers,/home/usnish/twitter_ypcdn/img/18731585.png,0.5855,25,1728,triangle-down,ncdaction.dat,427,18731585,0.2471,780,20,82,102
2866,titchylou88,,followers,/home/usnish/twitter_ypcdn/img/406407734.jpg,0.3523,26,692,triangle-up,ncdaction.dat,738,406407734,1.0665,7834,8,11,19
1504,WECAN_Seattle,,followers,/home/usnish/twitter_ypcdn/img/2166114169.png,0.461,13,339,triangle-down,ncdaction.dat,282,2166114169,0.8319,662,40,34,74
3359,katieconciatore,,followers,/home/usnish/twitter_ypcdn/img/757462201867264000.jpg,0.2024,5,608,triangle-down,ncdaction.dat,247,757462201867264000,0.4062,311,3,12,15
2561,Maideleh,,followers,/home/usnish/twitter_ypcdn/img/468515097.jpg,0.0,0,179,triangle-down,ncdaction.dat,15,468515097,0.0838,2,0,3,3
3872,RFabienke,,followers,/home/usnish/twitter_ypcdn/img/2776522381.jpg,0.2381,5,282,triangle-down,ncdaction.dat,210,2776522381,0.7447,198,14,45,59
2640,jessMdaly,,followers,/home/usnish/twitter_ypcdn/img/26892442.jpg,0.0,0,775,triangle-down,ncdaction.dat,208,26892442,0.2684,204,35,96,131
472,JatnaFundraise,,followers,/home/usnish/twitter_ypcdn/img/78396745.png,0.1689,10,2008,triangle-down,ncdaction.dat,592,78396745,0.2948,473,2,12,14
677,IOGTInt,,followers,/home/usnish/twitter_ypcdn/img/392311269.jpg,0.625,178,2548,triangle-up,ncdaction.dat,2848,392311269,1.1177,22532,272,232,504
3561,shuaisshao,,followers,/home/usnish/twitter_ypcdn/img/793098605540347904.jpg,0.0,0,438,triangle-down,ncdaction.dat,147,793098605540347904,0.3356,164,9,37,46
2959,KEHPCA,,followers,/home/usnish/twitter_ypcdn/img/124340497.jpg,0.1405,34,2079,triangle-up,ncdaction.dat,2420,124340497,1.164,1564,115,90,205
2769,MattPaltridge,,followers,/home/usnish/twitter_ypcdn/img/550021083.jpg,0.1786,1,193,triangle-down,ncdaction.dat,56,550021083,0.2902,39,7,24,31
3980,namitha29,,followers,/home/usnish/twitter_ypcdn/img/90598445.jpg,0.4098,30,1889,triangle-down,ncdaction.dat,732,90598445,0.3875,1843,4,39,43
2440,MerdinAtilla,,followers,/home/usnish/twitter_ypcdn/img/2893436686.jpg,0.1167,3,634,triangle-down,ncdaction.dat,257,2893436686,0.4054,1871,31,29,60
59,JoslinDiabetes,,followers,/home/usnish/twitter_ypcdn/img/25661626.jpg,0.2766,764,2316,triangle-up,ncdaction.dat,27617,25661626,11.9244,5238,166,31,197
1739,kosso_orchi,,followers,/home/usnish/twitter_ypcdn/img/2441539401.png,0.0,0,19,triangle-down,ncdaction.dat,0,2441539401,0.0,2,0,4,4
2746,uibe25,,followers,/home/usnish/twitter_ypcdn/img/2365009742.jpg,0.4545,1,53,triangle-down,ncdaction.dat,22,2365009742,0.4151,125,2,7,9
540,HelenMcAvoy2,,followers,/home/usnish/twitter_ypcdn/img/531131839.jpg,0.6839,132,1586,triangle-up,ncdaction.dat,1930,531131839,1.2169,20420,76,55,131
1604,inFLAMEnetwork,,followers,/home/usnish/twitter_ypcdn/img/2449134570.jpg,0.1042,1,201,triangle-down,ncdaction.dat,96,2449134570,0.4776,105,6,15,21
3734,DoctorJesseMD,,followers,/home/usnish/twitter_ypcdn/img/95676498.jpg,0.1363,167,9693,triangle-up,ncdaction.dat,12248,95676498,1.2636,1291,31,78,109
763,SPombo86,,followers,/home/usnish/twitter_ypcdn/img/1076331938.jpg,0.3614,12,440,triangle-down,ncdaction.dat,332,1076331938,0.7545,1837,18,34,52
2491,SzilviaHolloway,,followers,/home/usnish/twitter_ypcdn/img/3543563355.jpg,0.3556,8,583,triangle-down,ncdaction.dat,225,3543563355,0.3859,331,2,19,21
4085,gamklm,,followers,/home/usnish/twitter_ypcdn/img/518530952.jpg,0.0576,4,4268,triangle-down,ncdaction.dat,694,518530952,0.1626,1215,0,6,6
2920,donitasarism,,followers,/home/usnish/twitter_ypcdn/img/706400971186794496.jpg,0.0,0,276,triangle-down,ncdaction.dat,37,706400971186794496,0.1341,2,0,12,12
3053,bridgetcfly,,followers,/home/usnish/twitter_ypcdn/img/3503703673.jpg,0.7709,35,519,triangle-down,ncdaction.dat,454,3503703673,0.8748,1552,51,56,107
837,WanerDurant,,followers,/home/usnish/twitter_ypcdn/img/1468406748.jpg,0.0,0,58,triangle-down,ncdaction.dat,2,1468406748,0.0345,19,0,2,2
196,GemRyder,,followers,/home/usnish/twitter_ypcdn/img/380404906.jpg,0.6329,5,242,triangle-down,ncdaction.dat,79,380404906,0.3264,98,2,10,12
2510,LauraWebberUKHF,,followers,/home/usnish/twitter_ypcdn/img/498291415.jpg,0.4839,3,85,triangle-down,ncdaction.dat,62,498291415,0.7294,17,22,26,48
3345,JylSheatsPhD,,followers,/home/usnish/twitter_ypcdn/img/195618686.jpg,0.6881,45,2000,triangle-down,ncdaction.dat,654,195618686,0.327,2000,20,47,67
1355,asymptoticstat,,followers,/home/usnish/twitter_ypcdn/img/308377194.jpg,1.4196,45,1143,triangle-down,ncdaction.dat,317,308377194,0.2773,2542,8,24,32
4052,MascottoR,,followers,/home/usnish/twitter_ypcdn/img/140984249.jpg,0.0822,3,5001,triangle-down,ncdaction.dat,365,140984249,0.073,515,15,186,201
1066,HolmesTruscott,,followers,/home/usnish/twitter_ypcdn/img/793090286.jpg,0.101,3,255,triangle-up,ncdaction.dat,297,793090286,1.1647,473,11,16,27
3481,AlejandraMota1,,followers,/home/usnish/twitter_ypcdn/img/316881827.jpg,0.0,0,484,triangle-down,ncdaction.dat,106,316881827,0.219,609,1,17,18
3414,farmahospiesal,,followers,/home/usnish/twitter_ypcdn/img/1683449258.jpg,3.0332,128,1501,triangle-down,ncdaction.dat,422,1683449258,0.2811,9244,4,34,38
1646,MatsJunek,,followers,/home/usnish/twitter_ypcdn/img/2524788647.jpg,0.4255,12,260,triangle-up,ncdaction.dat,282,2524788647,1.0846,814,116,84,200
122,makaka247,,followers,/home/usnish/twitter_ypcdn/img/253439623.jpg,0.0677,14,1356,triangle-up,ncdaction.dat,2067,253439623,1.5243,3352,40,55,95
3219,kleinebreil,,followers,/home/usnish/twitter_ypcdn/img/1974767262.png,0.0,0,69,triangle-down,ncdaction.dat,45,1974767262,0.6522,2,2,13,15
3416,EustacheNAhumu1,,followers,/home/usnish/twitter_ypcdn/img/777530943464730625.jpg,0.0,0,133,triangle-down,ncdaction.dat,16,777530943464730625,0.1203,0,0,0,0
1474,acn_tweet,,followers,/home/usnish/twitter_ypcdn/img/558178672.png,0.2236,48,1039,triangle-up,ncdaction.dat,2147,558178672,2.0664,2636,39,28,67
2651,RachelNugent,,followers,/home/usnish/twitter_ypcdn/img/123608842.jpg,0.4225,24,70,triangle-up,ncdaction.dat,568,123608842,8.1143,240,198,24,222
4255,GreenGas_org,,followers,/home/usnish/twitter_ypcdn/img/883041522404515840.jpg,0.2273,2,1157,triangle-down,ncdaction.dat,88,883041522404515840,0.0761,6,0,4,4
4084,JSkordis,,followers,/home/usnish/twitter_ypcdn/img/482108882.jpg,0.2941,22,2383,triangle-down,ncdaction.dat,748,482108882,0.3139,1082,62,161,223
3713,CsjournalCa,,followers,/home/usnish/twitter_ypcdn/img/719951651705106432.jpg,0.2597,12,3094,triangle-down,ncdaction.dat,462,719951651705106432,0.1493,103,0,18,18
3538,SteynAnn,,followers,/home/usnish/twitter_ypcdn/img/1245278437.png,0.0,0,48,triangle-down,ncdaction.dat,22,1245278437,0.4583,1,3,8,11
2709,YUUGIOU000,,followers,/home/usnish/twitter_ypcdn/img/3943413386.jpg,0.0141,2,2375,triangle-down,ncdaction.dat,1415,3943413386,0.5958,223,0,0,0
3508,Abderoued,,followers,/home/usnish/twitter_ypcdn/img/559790017.jpg,1.0145,7,57,triangle-up,ncdaction.dat,69,559790017,1.2105,117,8,6,14
3900,jessica_dark93,,followers,/home/usnish/twitter_ypcdn/img/2576926158.jpg,0.5263,5,372,triangle-down,ncdaction.dat,95,2576926158,0.2554,150,2,30,32
3405,vijayvandali007,,followers,/home/usnish/twitter_ypcdn/img/773029357115670528.jpg,0.0,0,817,triangle-down,ncdaction.dat,71,773029357115670528,0.0869,80,0,8,8
398,CameronNutt,,followers,/home/usnish/twitter_ypcdn/img/318089291.png,0.3814,83,901,triangle-up,ncdaction.dat,2176,318089291,2.4151,2158,269,116,385
1952,dr_habasha,,followers,/home/usnish/twitter_ypcdn/img/214029373.jpg,0.2905,7,630,triangle-down,ncdaction.dat,241,214029373,0.3825,3033,26,72,98
615,APCAssociation,,followers,/home/usnish/twitter_ypcdn/img/331426576.jpg,0.276,68,1532,triangle-up,ncdaction.dat,2464,331426576,1.6084,5560,135,115,250
965,yeatesk,,followers,/home/usnish/twitter_ypcdn/img/468323156.jpg,0.459,14,363,triangle-down,ncdaction.dat,305,468323156,0.8402,235,16,47,63
2877,stendeathhie,,followers,/home/usnish/twitter_ypcdn/img/3180187754.jpg,3.2558,14,509,triangle-down,ncdaction.dat,43,3180187754,0.0845,2717,1,3,4
3995,DSharangabo,,followers,/home/usnish/twitter_ypcdn/img/2293129711.jpg,0.0,0,126,triangle-down,ncdaction.dat,86,2293129711,0.6825,508,2,2,4
3283,alicemunro86,,followers,/home/usnish/twitter_ypcdn/img/1262438131.jpg,0.3188,46,3688,triangle-down,ncdaction.dat,1443,1262438131,0.3913,2632,36,93,129
2636,CHESSHEALTH,,followers,/home/usnish/twitter_ypcdn/img/1266845208.png,1.2821,5,93,triangle-down,ncdaction.dat,39,1266845208,0.4194,88,6,13,19
1796,SaraEBrewer,,followers,/home/usnish/twitter_ypcdn/img/224207618.jpg,0.2402,8,1041,triangle-down,ncdaction.dat,333,224207618,0.3199,571,40,89,129
1603,PsoriasisIFPA,,followers,/home/usnish/twitter_ypcdn/img/606272398.jpg,0.2172,75,421,triangle-up,ncdaction.dat,3453,606272398,8.2019,4302,28,27,55
2006,Michelluu76,,followers,/home/usnish/twitter_ypcdn/img/228517067.jpg,0.0,0,11,triangle-up,ncdaction.dat,12,228517067,1.0909,19,0,0,0
1303,julio_poterico,,followers,/home/usnish/twitter_ypcdn/img/121833029.png,0.1695,1,254,triangle-down,ncdaction.dat,59,121833029,0.2323,249,3,18,21
783,rahuldwived85,,followers,/home/usnish/twitter_ypcdn/img/773030101.jpg,0.7459,27,411,triangle-down,ncdaction.dat,362,773030101,0.8808,2982,28,43,71
1022,Mumuzab,,followers,/home/usnish/twitter_ypcdn/img/1851697981.jpg,0.0,0,43,triangle-down,ncdaction.dat,5,1851697981,0.1163,10,0,15,15
3615,Retornovital06,,followers,/home/usnish/twitter_ypcdn/img/817886244.jpg,0.2083,7,637,triangle-down,ncdaction.dat,336,817886244,0.5275,1236,1,10,11
1242,RabinMartin,,followers,/home/usnish/twitter_ypcdn/img/179592866.jpg,0.4039,50,580,triangle-up,ncdaction.dat,1238,179592866,2.1345,3793,180,86,266
3449,YPCDN_Tz,,followers,/home/usnish/twitter_ypcdn/img/782978754176020480.jpg,0.4167,1,24,triangle-down,ncdaction.dat,24,782978754176020480,1.0,49,10,16,26
911,AlcoholAdReview,,followers,/home/usnish/twitter_ypcdn/img/556626380.jpg,0.1832,24,1013,triangle-up,ncdaction.dat,1310,556626380,1.2932,4121,105,137,242
947,morphum,,followers,/home/usnish/twitter_ypcdn/img/301950599.jpg,0.0,0,767,triangle-down,ncdaction.dat,85,301950599,0.1108,50,0,7,7
1630,ADBHealth,,followers,/home/usnish/twitter_ypcdn/img/529048394.jpg,0.637,93,1921,triangle-down,ncdaction.dat,1460,529048394,0.76,5001,51,79,130
2868,SubhraketanM,,followers,/home/usnish/twitter_ypcdn/img/4865276504.jpg,1.5385,16,902,triangle-down,ncdaction.dat,104,4865276504,0.1153,620,0,16,16
3929,DanFergus0n,,followers,/home/usnish/twitter_ypcdn/img/786057824950480896.png,0.0,0,136,triangle-down,ncdaction.dat,6,786057824950480896,0.0441,0,0,18,18
536,dentalaegis,,followers,/home/usnish/twitter_ypcdn/img/127581815.png,0.1807,139,7906,triangle-down,ncdaction.dat,7691,127581815,0.9728,11311,4,6,10
2331,ciwnetwork,,followers,/home/usnish/twitter_ypcdn/img/570002230.jpg,0.4373,53,1032,triangle-up,ncdaction.dat,1212,570002230,1.1744,1171,7,5,12
428,georginaetaylor,,followers,/home/usnish/twitter_ypcdn/img/193278784.jpg,0.4557,35,896,triangle-down,ncdaction.dat,768,193278784,0.8571,3095,86,87,173
3447,solriosgal,,followers,/home/usnish/twitter_ypcdn/img/4150311291.jpg,0.4198,11,343,triangle-down,ncdaction.dat,262,4150311291,0.7638,814,1,11,12
802,JR_TND,,followers,/home/usnish/twitter_ypcdn/img/42270270.jpg,0.1408,7,852,triangle-down,ncdaction.dat,497,42270270,0.5833,4809,12,29,41
3274,haidari_sohaila,,followers,/home/usnish/twitter_ypcdn/img/758786613379993600.jpg,0.0,0,332,triangle-up,ncdaction.dat,1016,758786613379993600,3.0602,60,1,1,2
2017,drrubina,,followers,/home/usnish/twitter_ypcdn/img/14769044.jpg,0.1957,10,2329,triangle-down,ncdaction.dat,511,14769044,0.2194,600,0,23,23
3559,jeje1982j,,followers,/home/usnish/twitter_ypcdn/img/413045103.jpg,0.0,0,2492,triangle-down,ncdaction.dat,536,413045103,0.2151,233,0,1,1
2378,angelwongty,,followers,/home/usnish/twitter_ypcdn/img/2679191424.png,0.0,0,29,triangle-down,ncdaction.dat,3,2679191424,0.1034,7,0,1,1
657,lseguragarcia,,followers,/home/usnish/twitter_ypcdn/img/341953416.jpg,0.0,0,120,triangle-down,ncdaction.dat,39,341953416,0.325,54,3,10,13
4092,DrWekerle,,followers,/home/usnish/twitter_ypcdn/img/2950593904.jpg,1.6927,271,1299,triangle-up,ncdaction.dat,1601,2950593904,1.2325,14276,7,15,22
3106,nnygrx,,followers,/home/usnish/twitter_ypcdn/img/2404806822.jpg,0.0,0,2290,triangle-down,ncdaction.dat,687,2404806822,0.3,0,0,0,0
3847,esaludmx,,followers,/home/usnish/twitter_ypcdn/img/803786765828030466.jpg,1.1538,6,89,triangle-down,ncdaction.dat,52,803786765828030466,0.5843,56,1,5,6
2808,YoungUrbanWomen,,followers,/home/usnish/twitter_ypcdn/img/3303923201.jpg,0.1124,4,935,triangle-down,ncdaction.dat,356,3303923201,0.3807,387,1,15,16
